match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1244343,2020/21,2021-01-13,Sri Ramachandra Medical College,1,0.1,Arunachal Pradesh,Nagaland,Neelam Obi,Techi Doria,STR Binny,0,1,,,,1,,,,,
1244343,2020/21,2021-01-13,Sri Ramachandra Medical College,1,0.2,Arunachal Pradesh,Nagaland,Techi Doria,Neelam Obi,STR Binny,0,0,,,,,,,,,
1244343,2020/21,2021-01-13,Sri Ramachandra Medical College,1,0.3,Arunachal Pradesh,Nagaland,Techi Doria,Neelam Obi,STR Binny,0,0,,,,,,,,,
1244343,2020/21,2021-01-13,Sri Ramachandra Medical College,1,0.4,Arunachal Pradesh,Nagaland,Techi Doria,Neelam Obi,STR Binny,4,0,,,,,,,,,
1244343,2020/21,2021-01-13,Sri Ramachandra Medical College,1,0.5,Arunachal Pradesh,Nagaland,Techi Doria,Neelam Obi,STR Binny,1,0,,,,,,,,,
1244343,2020/21,2021-01-13,Sri Ramachandra Medical College,1,0.6,Arunachal Pradesh,Nagaland,Neelam Obi,Techi Doria,STR Binny,0,0,,,,,,,,,
1244343,2020/21,2021-01-13,Sri Ramachandra Medical College,1,1.1,Arunachal Pradesh,Nagaland,Techi Doria,Neelam Obi,Nagaho Chishi,0,1,1,,,,,,,,
1244343,2020/21,2021-01-13,Sri Ramachandra Medical College,1,1.2,Arunachal Pradesh,Nagaland,Techi Doria,Neelam Obi,Nagaho Chishi,0,0,,,,,,,,,
1244343,2020/21,2021-01-13,Sri Ramachandra Medical College,1,1.3,Arunachal Pradesh,Nagaland,Techi Doria,Neelam Obi,Nagaho Chishi,0,1,,1,,,,,,,
1244343,2020/21,2021-01-13,Sri Ramachandra Medical College,1,1.4,Arunachal Pradesh,Nagaland,Techi Doria,Neelam Obi,Nagaho Chishi,0,1,,1,,,,,,,
1244343,2020/21,2021-01-13,Sri Ramachandra Medical College,1,1.5,Arunachal Pradesh,Nagaland,Techi Doria,Neelam Obi,Nagaho Chishi,1,0,,,,,,,,,
1244343,2020/21,2021-01-13,Sri Ramachandra Medical College,1,1.6,Arunachal Pradesh,Nagaland,Neelam Obi,Techi Doria,Nagaho Chishi,0,0,,,,,,,,,
1244343,2020/21,2021-01-13,Sri Ramachandra Medical College,1,1.7,Arunachal Pradesh,Nagaland,Neelam Obi,Techi Doria,Nagaho Chishi,0,0,,,,,,,,,
1244343,2020/21,2021-01-13,Sri Ramachandra Medical College,1,1.8,Arunachal Pradesh,Nagaland,Neelam Obi,Techi Doria,Nagaho Chishi,1,0,,,,,,,,,
1244343,2020/21,2021-01-13,Sri Ramachandra Medical College,1,1.9,Arunachal Pradesh,Nagaland,Techi Doria,Neelam Obi,Nagaho Chishi,1,0,,,,,,,,,
1244343,2020/21,2021-01-13,Sri Ramachandra Medical College,1,2.1,Arunachal Pradesh,Nagaland,Techi Doria,Neelam Obi,STR Binny,4,0,,,,,,,,,
1244343,2020/21,2021-01-13,Sri Ramachandra Medical College,1,2.2,Arunachal Pradesh,Nagaland,Techi Doria,Neelam Obi,STR Binny,4,0,,,,,,,,,
