,match_id,flip,Cum Mat Total,Cum Inns Total,Cum Runs Total,Cum Batting Ave,Cum SR,Cumulative Overs,Cumulative Runs,Cumulative Wkts,Cumulative Econ,Cumulative Dis,Cumulative Ct,Cumulative St,Cumulative D/I
11049,593986,0,5,1,2,2.0,50.0,20.0,128.0,7.0,6.4,0.0,0.0,0.0,0.0
11050,593986,0,24,21,331,20.13,136.49,46.0,397.0,11.0,9.14,13.0,13.0,0.0,0.54
11051,593986,0,5,4,23,8.0,89.82,12.0,106.0,1.0,8.82,0.0,0.0,0.0,0.0
11052,593986,0,29,22,184,12.27,111.36,82.99999952316284,542.0,31.0,6.56,14.0,14.0,0.0,0.48
11053,593986,0,26,18,229,17.17,120.79,0.0,0.0,0.0,0.0,26.0,21.0,5.0,1.0
11054,593986,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11055,593986,0,5,5,74,14.8,81.33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2
11056,593986,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11057,593986,0,20,20,559,27.95,115.32,7.0,71.0,1.0,10.4,7.0,7.0,0.0,0.35
11058,593986,0,10,3,7,2.33,83.33,35.0,318.0,7.0,8.78,3.0,3.0,0.0,0.3
11059,593986,0,15,15,373,42.37,112.41,5.0,17.0,1.0,2.5,5.0,4.0,1.0,0.33
11060,593986,0,6,2,0,0.0,0.0,22.0,180.0,10.0,8.3,0.0,0.0,0.0,0.0
11061,593986,0,18,12,41,3.96,68.23,63.5,433.0,16.0,6.97,5.0,5.0,0.0,0.28
11062,593986,0,3,2,31,15.5,65.95,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.33
11063,593986,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11064,593986,0,4,3,33,11.0,110.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
11065,593986,0,15,15,370,24.67,106.82,19.5,158.0,5.0,9.04,4.0,4.0,0.0,0.27
11066,593986,1,6,6,178,29.67,116.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.17
11067,593986,1,13,13,308,23.69,117.07,6.0,55.0,6.0,9.16,4.0,4.0,0.0,0.31
11068,593986,1,5,5,102,20.4,82.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11069,593986,1,27,24,470,21.59,120.06,70.2000002861023,609.0,24.0,8.62,8.0,8.0,0.0,0.3
11070,593986,1,24,21,331,20.13,136.49,46.0,397.0,11.0,9.14,13.0,13.0,0.0,0.54
11071,593986,1,26,18,229,17.17,120.79,0.0,0.0,0.0,0.0,26.0,21.0,5.0,1.0
11072,593986,1,29,22,184,12.27,111.36,82.99999952316284,542.0,31.0,6.56,14.0,14.0,0.0,0.48
11073,593986,1,5,4,23,8.0,89.82,12.0,106.0,1.0,8.82,0.0,0.0,0.0,0.0
11074,593986,1,5,1,2,2.0,50.0,20.0,128.0,7.0,6.4,0.0,0.0,0.0,0.0
11075,593986,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11076,593986,1,2,0,0,0.0,0.0,8.0,53.0,1.0,6.62,0.0,0.0,0.0,0.0
11077,593986,1,5,5,74,14.8,81.33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2
11078,593986,1,20,20,559,27.95,115.32,7.0,71.0,1.0,10.4,7.0,7.0,0.0,0.35
11079,593986,1,15,15,373,42.37,112.41,5.0,17.0,1.0,2.5,5.0,4.0,1.0,0.33
11080,593986,1,3,2,31,15.5,65.95,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.33
11081,593986,1,4,3,33,11.0,110.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
11082,593986,1,15,15,370,24.67,106.82,19.5,158.0,5.0,9.04,4.0,4.0,0.0,0.27
11083,593986,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11084,593986,1,18,12,41,3.96,68.23,63.5,433.0,16.0,6.97,5.0,5.0,0.0,0.28
11085,593986,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11086,593986,1,6,2,0,0.0,0.0,22.0,180.0,10.0,8.3,0.0,0.0,0.0,0.0
11087,593986,1,10,3,7,2.33,83.33,35.0,318.0,7.0,8.78,3.0,3.0,0.0,0.3
11088,593987,0,6,6,178,29.67,116.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.17
11089,593987,0,4,4,61,30.5,129.78,5.0,43.0,1.0,8.6,2.0,2.0,0.0,0.5
11090,593987,0,2,0,0,0.0,0.0,8.0,53.0,1.0,6.62,0.0,0.0,0.0,0.0
11091,593987,0,27,24,470,21.59,120.06,70.2000002861023,609.0,24.0,8.62,8.0,8.0,0.0,0.3
11092,593987,0,13,13,308,23.69,117.07,6.0,55.0,6.0,9.16,4.0,4.0,0.0,0.31
11093,593987,0,5,1,2,2.0,50.0,20.0,128.0,7.0,6.4,0.0,0.0,0.0,0.0
11094,593987,0,24,21,331,20.13,136.49,46.0,397.0,11.0,9.14,13.0,13.0,0.0,0.54
11095,593987,0,5,4,23,8.0,89.82,12.0,106.0,1.0,8.82,0.0,0.0,0.0,0.0
11096,593987,0,29,22,184,12.27,111.36,82.99999952316284,542.0,31.0,6.56,14.0,14.0,0.0,0.48
11097,593987,0,26,18,229,17.17,120.79,0.0,0.0,0.0,0.0,26.0,21.0,5.0,1.0
11098,593987,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11099,593987,0,5,5,74,14.8,81.33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2
11100,593987,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11101,593987,0,20,20,559,27.95,115.32,7.0,71.0,1.0,10.4,7.0,7.0,0.0,0.35
11102,593987,0,10,3,7,2.33,83.33,35.0,318.0,7.0,8.78,3.0,3.0,0.0,0.3
11103,593987,0,15,15,373,42.37,112.41,5.0,17.0,1.0,2.5,5.0,4.0,1.0,0.33
11104,593987,0,1,0,0,0.0,0.0,4.0,27.0,1.0,6.75,1.0,1.0,0.0,1.0
11105,593987,0,18,12,41,3.96,68.23,63.5,433.0,16.0,6.97,5.0,5.0,0.0,0.28
11106,593987,0,3,2,31,15.5,65.95,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.33
11107,593987,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11108,593987,0,4,3,33,11.0,110.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
11109,593987,0,15,15,370,24.67,106.82,19.5,158.0,5.0,9.04,4.0,4.0,0.0,0.27
11110,593987,1,13,13,308,23.69,117.07,6.0,55.0,6.0,9.16,4.0,4.0,0.0,0.31
11111,593987,1,6,6,178,29.67,116.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.17
11112,593987,1,27,24,470,21.59,120.06,70.2000002861023,609.0,24.0,8.62,8.0,8.0,0.0,0.3
11113,593987,1,4,4,61,30.5,129.78,5.0,43.0,1.0,8.6,2.0,2.0,0.0,0.5
11114,593987,1,24,21,331,20.13,136.49,46.0,397.0,11.0,9.14,13.0,13.0,0.0,0.54
11115,593987,1,29,22,184,12.27,111.36,82.99999952316284,542.0,31.0,6.56,14.0,14.0,0.0,0.48
11116,593987,1,5,4,23,8.0,89.82,12.0,106.0,1.0,8.82,0.0,0.0,0.0,0.0
11117,593987,1,26,18,229,17.17,120.79,0.0,0.0,0.0,0.0,26.0,21.0,5.0,1.0
11118,593987,1,5,1,2,2.0,50.0,20.0,128.0,7.0,6.4,0.0,0.0,0.0,0.0
11119,593987,1,2,0,0,0.0,0.0,8.0,53.0,1.0,6.62,0.0,0.0,0.0,0.0
11120,593987,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11121,593987,1,15,15,370,24.67,106.82,19.5,158.0,5.0,9.04,4.0,4.0,0.0,0.27
11122,593987,1,5,5,74,14.8,81.33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2
11123,593987,1,20,20,559,27.95,115.32,7.0,71.0,1.0,10.4,7.0,7.0,0.0,0.35
11124,593987,1,15,15,373,42.37,112.41,5.0,17.0,1.0,2.5,5.0,4.0,1.0,0.33
11125,593987,1,3,2,31,15.5,65.95,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.33
11126,593987,1,4,3,33,11.0,110.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
11127,593987,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11128,593987,1,18,12,41,3.96,68.23,63.5,433.0,16.0,6.97,5.0,5.0,0.0,0.28
11129,593987,1,1,0,0,0.0,0.0,4.0,27.0,1.0,6.75,1.0,1.0,0.0,1.0
11130,593987,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11131,593987,1,10,3,7,2.33,83.33,35.0,318.0,7.0,8.78,3.0,3.0,0.0,0.3
11132,602477,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11133,602477,0,5,5,8,1.6,41.67,16.0,144.0,4.0,9.13,0.0,0.0,0.0,0.0
11134,602477,0,20,20,372,18.6,137.63,23.0,210.0,8.0,8.98,4.0,4.0,0.0,0.2
11135,602477,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11136,602477,0,2,2,20,10.0,125.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0
11137,602477,0,8,7,127,32.76,122.96,2.0,14.0,1.0,7.0,4.0,4.0,0.0,0.5
11138,602477,0,21,14,27,3.71,46.02,81.0,538.0,33.0,6.62,9.0,9.0,0.0,0.43
11139,602477,0,23,21,222,15.56,93.2,0.0,0.0,0.0,0.0,24.0,10.0,14.0,1.04
11140,602477,0,18,17,166,9.76,79.28,33.10000038146973,226.0,7.0,7.11,7.0,7.0,0.0,0.39
11141,602477,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11142,602477,0,5,2,8,4.0,80.0,16.199999809265137,142.0,3.0,8.66,1.0,1.0,0.0,0.2
11143,602477,0,13,11,116,15.5,144.27,35.39999961853027,272.0,9.0,7.96,5.0,5.0,0.0,0.38
11144,602477,0,2,1,1,1.0,25.0,5.0,37.0,2.0,7.4,0.0,0.0,0.0,0.0
11145,602477,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11146,602477,0,28,23,363,22.6,123.67,56.09999990463257,386.0,17.0,6.78,9.0,9.0,0.0,0.32
11147,602477,0,11,10,168,16.8,92.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11148,602477,0,1,1,6,6.0,85.71,4.0,30.0,2.0,7.5,0.0,0.0,0.0,0.0
11149,602477,0,4,3,41,23.67,111.4,6.0,36.0,1.0,6.13,1.0,1.0,0.0,0.25
11150,602477,0,33,14,64,5.61,77.59,111.9000015258789,818.0,40.0,7.31,13.0,13.0,0.0,0.39
11151,602477,0,3,3,68,22.66,115.25,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0
11152,602477,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11153,602477,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11154,602477,1,20,20,372,18.6,137.63,23.0,210.0,8.0,8.98,4.0,4.0,0.0,0.2
11155,602477,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11156,602477,1,2,2,20,10.0,125.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0
11157,602477,1,23,21,222,15.56,93.2,0.0,0.0,0.0,0.0,24.0,10.0,14.0,1.04
11158,602477,1,8,7,127,32.76,122.96,2.0,14.0,1.0,7.0,4.0,4.0,0.0,0.5
11159,602477,1,18,17,166,9.76,79.28,33.10000038146973,226.0,7.0,7.11,7.0,7.0,0.0,0.39
11160,602477,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11161,602477,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11162,602477,1,21,14,27,3.71,46.02,81.0,538.0,33.0,6.62,9.0,9.0,0.0,0.43
11163,602477,1,5,5,8,1.6,41.67,16.0,144.0,4.0,9.13,0.0,0.0,0.0,0.0
11164,602477,1,5,2,8,4.0,80.0,16.199999809265137,142.0,3.0,8.66,1.0,1.0,0.0,0.2
11165,602477,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11166,602477,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11167,602477,1,11,10,168,16.8,92.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11168,602477,1,3,3,68,22.66,115.25,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0
11169,602477,1,28,23,363,22.6,123.67,56.09999990463257,386.0,17.0,6.78,9.0,9.0,0.0,0.32
11170,602477,1,4,3,41,23.67,111.4,6.0,36.0,1.0,6.13,1.0,1.0,0.0,0.25
11171,602477,1,13,11,116,15.5,144.27,35.39999961853027,272.0,9.0,7.96,5.0,5.0,0.0,0.38
11172,602477,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11173,602477,1,1,1,6,6.0,85.71,4.0,30.0,2.0,7.5,0.0,0.0,0.0,0.0
11174,602477,1,33,14,64,5.61,77.59,111.9000015258789,818.0,40.0,7.31,13.0,13.0,0.0,0.39
11175,602477,1,2,1,1,1.0,25.0,5.0,37.0,2.0,7.4,0.0,0.0,0.0,0.0
11176,623571,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11177,623571,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11178,623571,0,9,4,18,4.5,58.54,29.399999618530273,226.0,5.0,7.65,1.0,1.0,0.0,0.11
11179,623571,0,24,24,531,26.25,103.88,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.25
11180,623571,0,2,1,9,9.0,128.57,8.0,74.0,2.0,9.25,0.0,0.0,0.0,0.0
11181,623571,0,12,10,201,30.33,125.02,2.0,14.0,1.0,7.0,4.0,4.0,0.0,0.33
11182,623571,0,24,24,423,17.62,112.34,89.0,613.0,27.0,6.9,6.0,6.0,0.0,0.25
11183,623571,0,25,16,33,3.63,47.77,96.0,667.0,36.0,6.93,9.0,9.0,0.0,0.36
11184,623571,0,27,24,290,16.45,95.48,0.0,0.0,0.0,0.0,27.0,12.0,15.0,1.0
11185,623571,0,22,21,276,14.89,88.26,41.10000038146973,306.0,8.0,7.79,7.0,7.0,0.0,0.32
11186,623571,0,9,7,100,17.32,146.64,6.0,37.0,1.0,6.73,2.0,2.0,0.0,0.22
11187,623571,0,9,9,103,11.44,78.23,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.22
11188,623571,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11189,623571,0,2,2,3,1.5,50.0,6.0,48.0,2.0,8.0,0.0,0.0,0.0,0.0
11190,623571,0,24,24,647,28.18,110.34,7.0,71.0,1.0,10.4,7.0,7.0,0.0,0.29
11191,623571,0,2,1,7,7.0,175.0,5.0,48.0,0.0,9.6,0.0,0.0,0.0,0.0
11192,623571,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11193,623571,0,19,19,381,33.87,101.7,5.0,17.0,1.0,2.5,7.0,6.0,1.0,0.37
11194,623571,0,2,0,0,0.0,0.0,8.0,73.0,2.0,9.13,1.0,1.0,0.0,0.5
11195,623571,0,22,16,60,4.55,68.14,77.5,518.0,17.0,6.81,5.0,5.0,0.0,0.23
11196,623571,0,1,1,38,38.0,97.43,4.0,28.0,1.0,7.0,0.0,0.0,0.0,0.0
11197,623571,0,7,6,89,14.83,115.87,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.14
11198,623571,1,24,24,531,26.25,103.88,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.25
11199,623571,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11200,623571,1,24,24,423,17.62,112.34,89.0,613.0,27.0,6.9,6.0,6.0,0.0,0.25
11201,623571,1,27,24,290,16.45,95.48,0.0,0.0,0.0,0.0,27.0,12.0,15.0,1.0
11202,623571,1,12,10,201,30.33,125.02,2.0,14.0,1.0,7.0,4.0,4.0,0.0,0.33
11203,623571,1,22,21,276,14.89,88.26,41.10000038146973,306.0,8.0,7.79,7.0,7.0,0.0,0.32
11204,623571,1,9,7,100,17.32,146.64,6.0,37.0,1.0,6.73,2.0,2.0,0.0,0.22
11205,623571,1,2,1,9,9.0,128.57,8.0,74.0,2.0,9.25,0.0,0.0,0.0,0.0
11206,623571,1,25,16,33,3.63,47.77,96.0,667.0,36.0,6.93,9.0,9.0,0.0,0.36
11207,623571,1,9,4,18,4.5,58.54,29.399999618530273,226.0,5.0,7.65,1.0,1.0,0.0,0.11
11208,623571,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11209,623571,1,24,24,647,28.18,110.34,7.0,71.0,1.0,10.4,7.0,7.0,0.0,0.29
11210,623571,1,9,9,103,11.44,78.23,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.22
11211,623571,1,19,19,381,33.87,101.7,5.0,17.0,1.0,2.5,7.0,6.0,1.0,0.37
11212,623571,1,1,1,38,38.0,97.43,4.0,28.0,1.0,7.0,0.0,0.0,0.0,0.0
11213,623571,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11214,623571,1,7,6,89,14.83,115.87,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.14
11215,623571,1,2,2,3,1.5,50.0,6.0,48.0,2.0,8.0,0.0,0.0,0.0,0.0
11216,623571,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11217,623571,1,22,16,60,4.55,68.14,77.5,518.0,17.0,6.81,5.0,5.0,0.0,0.23
11218,623571,1,2,1,7,7.0,175.0,5.0,48.0,0.0,9.6,0.0,0.0,0.0,0.0
11219,623571,1,2,0,0,0.0,0.0,8.0,73.0,2.0,9.13,1.0,1.0,0.0,0.5
11220,623572,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11221,623572,0,9,4,18,4.5,58.54,29.399999618530273,226.0,5.0,7.65,1.0,1.0,0.0,0.11
11222,623572,0,24,24,531,26.25,103.88,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.25
11223,623572,0,2,1,9,9.0,128.57,8.0,74.0,2.0,9.25,0.0,0.0,0.0,0.0
11224,623572,0,12,10,201,30.33,125.02,2.0,14.0,1.0,7.0,4.0,4.0,0.0,0.33
11225,623572,0,24,24,423,17.62,112.34,89.0,613.0,27.0,6.9,6.0,6.0,0.0,0.25
11226,623572,0,25,16,33,3.63,47.77,96.0,667.0,36.0,6.93,9.0,9.0,0.0,0.36
11227,623572,0,27,24,290,16.45,95.48,0.0,0.0,0.0,0.0,27.0,12.0,15.0,1.0
11228,623572,0,22,21,276,14.89,88.26,41.10000038146973,306.0,8.0,7.79,7.0,7.0,0.0,0.32
11229,623572,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11230,623572,0,2,1,26,26.0,162.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11231,623572,0,9,9,103,11.44,78.23,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.22
11232,623572,0,4,3,9,3.0,54.76,9.300000190734863,101.0,2.0,10.16,1.0,1.0,0.0,0.25
11233,623572,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11234,623572,0,24,24,647,28.18,110.34,7.0,71.0,1.0,10.4,7.0,7.0,0.0,0.29
11235,623572,0,2,1,7,7.0,175.0,5.0,48.0,0.0,9.6,0.0,0.0,0.0,0.0
11236,623572,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11237,623572,0,19,19,381,33.87,101.7,5.0,17.0,1.0,2.5,7.0,6.0,1.0,0.37
11238,623572,0,22,16,60,4.55,68.14,77.5,518.0,17.0,6.81,5.0,5.0,0.0,0.23
11239,623572,0,1,1,38,38.0,97.43,4.0,28.0,1.0,7.0,0.0,0.0,0.0,0.0
11240,623572,0,2,1,5,5.0,166.66,7.0,66.0,2.0,9.42,0.0,0.0,0.0,0.0
11241,623572,0,7,6,89,14.83,115.87,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.14
11242,623572,1,24,24,531,26.25,103.88,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.25
11243,623572,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11244,623572,1,24,24,423,17.62,112.34,89.0,613.0,27.0,6.9,6.0,6.0,0.0,0.25
11245,623572,1,27,24,290,16.45,95.48,0.0,0.0,0.0,0.0,27.0,12.0,15.0,1.0
11246,623572,1,12,10,201,30.33,125.02,2.0,14.0,1.0,7.0,4.0,4.0,0.0,0.33
11247,623572,1,22,21,276,14.89,88.26,41.10000038146973,306.0,8.0,7.79,7.0,7.0,0.0,0.32
11248,623572,1,2,1,26,26.0,162.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11249,623572,1,2,1,9,9.0,128.57,8.0,74.0,2.0,9.25,0.0,0.0,0.0,0.0
11250,623572,1,25,16,33,3.63,47.77,96.0,667.0,36.0,6.93,9.0,9.0,0.0,0.36
11251,623572,1,9,4,18,4.5,58.54,29.399999618530273,226.0,5.0,7.65,1.0,1.0,0.0,0.11
11252,623572,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11253,623572,1,24,24,647,28.18,110.34,7.0,71.0,1.0,10.4,7.0,7.0,0.0,0.29
11254,623572,1,9,9,103,11.44,78.23,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.22
11255,623572,1,19,19,381,33.87,101.7,5.0,17.0,1.0,2.5,7.0,6.0,1.0,0.37
11256,623572,1,1,1,38,38.0,97.43,4.0,28.0,1.0,7.0,0.0,0.0,0.0,0.0
11257,623572,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11258,623572,1,7,6,89,14.83,115.87,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.14
11259,623572,1,4,3,9,3.0,54.76,9.300000190734863,101.0,2.0,10.16,1.0,1.0,0.0,0.25
11260,623572,1,22,16,60,4.55,68.14,77.5,518.0,17.0,6.81,5.0,5.0,0.0,0.23
11261,623572,1,2,1,5,5.0,166.66,7.0,66.0,2.0,9.42,0.0,0.0,0.0,0.0
11262,623572,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11263,623572,1,2,1,7,7.0,175.0,5.0,48.0,0.0,9.6,0.0,0.0,0.0,0.0
11264,630951,0,13,10,57,5.7,66.83,0.0,0.0,0.0,0.0,7.0,5.0,2.0,0.54
11265,630951,0,11,11,139,14.18,95.78,23.5,153.0,6.0,6.56,3.0,3.0,0.0,0.27
11266,630951,0,10,6,11,2.33,42.26,29.300000190734863,188.0,11.0,6.39,2.0,2.0,0.0,0.2
11267,630951,0,16,14,225,20.07,111.47,19.300000190734863,122.0,5.0,6.19,7.0,7.0,0.0,0.44
11268,630951,0,17,15,214,15.57,104.08,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.12
11269,630951,0,14,11,74,6.73,65.35,29.100000381469727,256.0,10.0,8.87,2.0,2.0,0.0,0.14
11270,630951,0,12,9,149,24.44,103.04,2.0,17.0,1.0,8.5,6.0,6.0,0.0,0.5
11271,630951,0,5,3,4,2.0,23.52,16.0,93.0,3.0,5.81,0.0,0.0,0.0,0.0
11272,630951,0,11,11,208,18.91,92.41,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09
11273,630951,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11274,630951,0,16,7,17,2.43,36.82,50.19999980926514,296.0,11.0,6.03,8.0,8.0,0.0,0.5
11275,630951,0,6,6,41,6.83,68.33,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.67
11276,630951,0,4,4,73,18.25,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
11277,630951,0,4,3,35,19.67,137.3,6.0,30.0,1.0,5.0,0.0,0.0,0.0,0.0
11278,630951,0,6,6,123,20.5,93.95,10.0,71.0,0.0,7.13,3.0,3.0,0.0,0.5
11279,630951,0,10,9,60,9.55,83.89,2.0,14.0,1.0,7.0,4.0,4.0,0.0,0.44
11280,630951,0,14,11,87,10.32,115.03,39.39999961853027,293.0,14.0,7.54,2.0,2.0,0.0,0.15
11281,630951,0,13,11,143,14.95,107.81,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.33
11282,630951,0,4,1,4,4.0,400.0,13.199999809265137,109.0,6.0,8.15,2.0,2.0,0.0,0.5
11283,630951,0,6,6,158,26.33,113.88,21.0,137.0,5.0,6.52,1.0,1.0,0.0,0.17
11284,630951,0,15,5,14,2.8,75.0,53.0,329.0,19.0,6.27,7.0,7.0,0.0,0.47
11285,630951,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11286,630951,1,17,15,214,15.57,104.08,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.12
11287,630951,1,11,11,208,18.91,92.41,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09
11288,630951,1,13,10,57,5.7,66.83,0.0,0.0,0.0,0.0,7.0,5.0,2.0,0.54
11289,630951,1,16,14,225,20.07,111.47,19.300000190734863,122.0,5.0,6.19,7.0,7.0,0.0,0.44
11290,630951,1,12,9,149,24.44,103.04,2.0,17.0,1.0,8.5,6.0,6.0,0.0,0.5
11291,630951,1,11,11,139,14.18,95.78,23.5,153.0,6.0,6.56,3.0,3.0,0.0,0.27
11292,630951,1,14,11,74,6.73,65.35,29.100000381469727,256.0,10.0,8.87,2.0,2.0,0.0,0.14
11293,630951,1,10,6,11,2.33,42.26,29.300000190734863,188.0,11.0,6.39,2.0,2.0,0.0,0.2
11294,630951,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11295,630951,1,16,7,17,2.43,36.82,50.19999980926514,296.0,11.0,6.03,8.0,8.0,0.0,0.5
11296,630951,1,5,3,4,2.0,23.52,16.0,93.0,3.0,5.81,0.0,0.0,0.0,0.0
11297,630951,1,4,4,73,18.25,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
11298,630951,1,6,6,158,26.33,113.88,21.0,137.0,5.0,6.52,1.0,1.0,0.0,0.17
11299,630951,1,6,6,123,20.5,93.95,10.0,71.0,0.0,7.13,3.0,3.0,0.0,0.5
11300,630951,1,14,11,87,10.32,115.03,39.39999961853027,293.0,14.0,7.54,2.0,2.0,0.0,0.15
11301,630951,1,13,11,143,14.95,107.81,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.33
11302,630951,1,6,6,41,6.83,68.33,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.67
